region_parent	region_schema	region_child	datatype	agerange	value	date_updated	source_url	text_match
uk_area	GB-ENG	York	total		1	30/01/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-ENG	Kent	total		1	31/01/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-ENG	Barnsley	total		1	03/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-ENG	Devon	total		2	03/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-ENG	Hertfordshire	total		1	03/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-ENG	Kent	total		2	03/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-ENG	Brighton and Hove	total		1	05/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-ENG	Brighton and Hove	total		4	08/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-ENG	Brighton and Hove	total		5	09/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-ENG	Lewisham	total		1	11/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-ENG	Worcestershire	total		1	12/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Aneurin Bevan	total		0	12/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Betsi Cadwaladr	total		0	12/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Cardiff and Vale	total		0	12/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Cwm Taf	total		0	12/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Hywel Dda	total		0	12/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Outside Wales	total		0	12/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Powys	total		0	12/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Swansea Bay	total		0	12/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Unknown	total		0	12/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-ENG	Ealing	total		1	13/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Aneurin Bevan	total		0	13/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Betsi Cadwaladr	total		0	13/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Cardiff and Vale	total		0	13/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Cwm Taf	total		0	13/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Hywel Dda	total		0	13/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Outside Wales	total		0	13/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Powys	total		0	13/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Swansea Bay	total		0	13/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Unknown	total		0	13/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Aneurin Bevan	total		0	14/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Betsi Cadwaladr	total		0	14/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Cardiff and Vale	total		0	14/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Cwm Taf	total		0	14/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Hywel Dda	total		0	14/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Outside Wales	total		0	14/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Powys	total		0	14/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Swansea Bay	total		0	14/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Unknown	total		0	14/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Aneurin Bevan	total		0	15/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Betsi Cadwaladr	total		0	15/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Cardiff and Vale	total		0	15/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Cwm Taf	total		0	15/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Hywel Dda	total		0	15/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Outside Wales	total		0	15/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Powys	total		0	15/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Swansea Bay	total		0	15/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
uk_area	GB-WLS	Unknown	total		0	15/02/2020	https://github.com/tomwhite/covid-19-uk-data	''
