region_schema	region_parent	region_child	date_updated	datatype	agerange	value	source_url	text_match
admin_1	gb	gb-wls	2020_01_09	new		0	DERIVED	
admin_1	gb	gb-wls	2020_01_09	total		0	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-wls	2020_01_09	tests_total		1	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-wls	2020_01_09	tests_new		0	DERIVED	
admin_1	gb	gb-nir	2020_01_16	total		0	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-nir	2020_01_16	tests_total		1	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-wls	2020_01_16	new		0	DERIVED	
admin_1	gb	gb-wls	2020_01_16	total		0	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-wls	2020_01_16	tests_total		1	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-wls	2020_01_16	tests_new		0	DERIVED	
admin_1	gb	gb-wls	2020_01_23	new		0	DERIVED	
admin_1	gb	gb-wls	2020_01_23	total		1	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-wls	2020_01_23	tests_total		5	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-wls	2020_01_23	tests_new		0	DERIVED	
admin_0		gb	2020_01_27	new		0	DERIVED	
admin_0		gb	2020_01_27	tests_total		73	https://github.com/tomwhite/covid-19-uk-data	
admin_0		gb	2020_01_27	tests_new		21	DERIVED	
admin_1	gb	gb-nir	2020_01_27	total		0	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-nir	2020_01_27	tests_total		2	https://github.com/tomwhite/covid-19-uk-data	
admin_0		gb	2020_01_30	total		0	https://github.com/tomwhite/covid-19-uk-data	
admin_0		gb	2020_01_30	status_deaths		0	https://github.com/tomwhite/covid-19-uk-data	
admin_0		gb	2020_01_30	status_deaths_new		0	DERIVED	
admin_1	gb	gb-sct	2020_01_30	new		0	DERIVED	
admin_1	gb	gb-sct	2020_01_30	total		0	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-sct	2020_01_30	status_deaths		0	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-sct	2020_01_30	status_deaths_new		0	DERIVED	
admin_1	gb	gb-sct	2020_01_30	tests_total		16	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-sct	2020_01_30	tests_new		5	DERIVED	
admin_1	gb	gb-wls	2020_01_30	new		0	DERIVED	
admin_1	gb	gb-wls	2020_01_30	total		2	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-wls	2020_01_30	tests_total		7	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-wls	2020_01_30	tests_new		1	DERIVED	
uk_area	gb	gb-yor	2020_01_30	total		1	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-eng	2020_01_31	new		1	DERIVED	
admin_0		gb	2020_02_03	new		0	DERIVED	
admin_0		gb	2020_02_03	tests_total		326	https://github.com/tomwhite/covid-19-uk-data	
admin_0		gb	2020_02_03	tests_new		60	DERIVED	
uk_area	gb	gb-bkm	2020_02_03	total		1	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-eng	2020_02_05	total		4	https://github.com/tomwhite/covid-19-uk-data	
admin_0		gb	2020_02_06	total		3	https://github.com/tomwhite/covid-19-uk-data	
admin_0		gb	2020_02_06	status_deaths		0	https://github.com/tomwhite/covid-19-uk-data	
admin_0		gb	2020_02_06	status_deaths_new		0	DERIVED	
admin_1	gb	gb-nir	2020_02_06	total		0	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-nir	2020_02_06	tests_total		3	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-sct	2020_02_06	new		0	DERIVED	
admin_1	gb	gb-sct	2020_02_06	total		0	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-sct	2020_02_06	status_deaths		0	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-sct	2020_02_06	status_deaths_new		0	DERIVED	
admin_1	gb	gb-sct	2020_02_06	tests_total		34	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-sct	2020_02_06	tests_new		3	DERIVED	
admin_1	gb	gb-wls	2020_02_06	new		0	DERIVED	
admin_1	gb	gb-wls	2020_02_06	total		0	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-wls	2020_02_06	tests_total		10	https://github.com/tomwhite/covid-19-uk-data	
admin_1	gb	gb-wls	2020_02_06	tests_new		5	DERIVED	
uk_area	gb	aneurin bevan	2020_02_06	new		0	DERIVED	
uk_area	gb	aneurin bevan	2020_02_06	total		0	https://github.com/tomwhite/covid-19-uk-data	
uk_area	gb	betsi cadwaladr	2020_02_06	new		0	DERIVED	
uk_area	gb	betsi cadwaladr	2020_02_06	total		0	https://github.com/tomwhite/covid-19-uk-data	
