region_schema	region_parent	region_child	date_updated	datatype	agerange	value	source_url	text_match
admin_1	mw		2020_07_03	total		0	https://covid19.health.gov.mw/	
admin_1	mw		2020_07_03	confirmed		0	https://covid19.health.gov.mw/	
admin_1	mw		2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw		2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw		2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ba	2020_07_03	total		19	https://covid19.health.gov.mw/	
admin_1	mw	mw-ba	2020_07_03	confirmed		19	https://covid19.health.gov.mw/	
admin_1	mw	mw-ba	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ba	2020_07_03	status_deaths		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-ba	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-bl	2020_07_03	total		376	https://covid19.health.gov.mw/	
admin_1	mw	mw-bl	2020_07_03	confirmed		376	https://covid19.health.gov.mw/	
admin_1	mw	mw-bl	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-bl	2020_07_03	status_deaths		4	https://covid19.health.gov.mw/	
admin_1	mw	mw-bl	2020_07_03	status_recovered		50	https://covid19.health.gov.mw/	
admin_1	mw	mw-ck	2020_07_03	total		16	https://covid19.health.gov.mw/	
admin_1	mw	mw-ck	2020_07_03	confirmed		16	https://covid19.health.gov.mw/	
admin_1	mw	mw-ck	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ck	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ck	2020_07_03	status_recovered		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-cr	2020_07_03	total		7	https://covid19.health.gov.mw/	
admin_1	mw	mw-cr	2020_07_03	confirmed		7	https://covid19.health.gov.mw/	
admin_1	mw	mw-cr	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-cr	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-cr	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ct	2020_07_03	total		28	https://covid19.health.gov.mw/	
admin_1	mw	mw-ct	2020_07_03	confirmed		28	https://covid19.health.gov.mw/	
admin_1	mw	mw-ct	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ct	2020_07_03	status_deaths		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-ct	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-de	2020_07_03	total		15	https://covid19.health.gov.mw/	
admin_1	mw	mw-de	2020_07_03	confirmed		15	https://covid19.health.gov.mw/	
admin_1	mw	mw-de	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-de	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-de	2020_07_03	status_recovered		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-do	2020_07_03	total		11	https://covid19.health.gov.mw/	
admin_1	mw	mw-do	2020_07_03	confirmed		11	https://covid19.health.gov.mw/	
admin_1	mw	mw-do	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-do	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-do	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-kr	2020_07_03	total		16	https://covid19.health.gov.mw/	
admin_1	mw	mw-kr	2020_07_03	confirmed		16	https://covid19.health.gov.mw/	
admin_1	mw	mw-kr	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-kr	2020_07_03	status_deaths		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-kr	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ks	2020_07_03	total		11	https://covid19.health.gov.mw/	
admin_1	mw	mw-ks	2020_07_03	confirmed		11	https://covid19.health.gov.mw/	
admin_1	mw	mw-ks	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ks	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ks	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-li	2020_07_03	total		311	https://covid19.health.gov.mw/	
admin_1	mw	mw-li	2020_07_03	confirmed		311	https://covid19.health.gov.mw/	
admin_1	mw	mw-li	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-li	2020_07_03	status_deaths		5	https://covid19.health.gov.mw/	
admin_1	mw	mw-li	2020_07_03	status_recovered		87	https://covid19.health.gov.mw/	
admin_1	mw	mw-lk	2020_07_03	total		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-lk	2020_07_03	confirmed		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-lk	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-lk	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-lk	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-mc	2020_07_03	total		9	https://covid19.health.gov.mw/	
admin_1	mw	mw-mc	2020_07_03	confirmed		9	https://covid19.health.gov.mw/	
admin_1	mw	mw-mc	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-mc	2020_07_03	status_deaths		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-mc	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-mg	2020_07_03	total		61	https://covid19.health.gov.mw/	
admin_1	mw	mw-mg	2020_07_03	confirmed		61	https://covid19.health.gov.mw/	
admin_1	mw	mw-mg	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-mg	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-mg	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-mh	2020_07_03	total		26	https://covid19.health.gov.mw/	
admin_1	mw	mw-mh	2020_07_03	confirmed		26	https://covid19.health.gov.mw/	
admin_1	mw	mw-mh	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-mh	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-mh	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-mu	2020_07_03	total		9	https://covid19.health.gov.mw/	
admin_1	mw	mw-mu	2020_07_03	confirmed		9	https://covid19.health.gov.mw/	
admin_1	mw	mw-mu	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-mu	2020_07_03	status_deaths		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-mu	2020_07_03	status_recovered		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-mw	2020_07_03	total		175	https://covid19.health.gov.mw/	
admin_1	mw	mw-mw	2020_07_03	confirmed		175	https://covid19.health.gov.mw/	
admin_1	mw	mw-mw	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-mw	2020_07_03	status_deaths		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-mw	2020_07_03	status_recovered		167	https://covid19.health.gov.mw/	
admin_1	mw	mw-mz	2020_07_03	total		216	https://covid19.health.gov.mw/	
admin_1	mw	mw-mz	2020_07_03	confirmed		216	https://covid19.health.gov.mw/	
admin_1	mw	mw-mz	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-mz	2020_07_03	status_deaths		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-mz	2020_07_03	status_recovered		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-nb	2020_07_03	total		28	https://covid19.health.gov.mw/	
admin_1	mw	mw-nb	2020_07_03	confirmed		28	https://covid19.health.gov.mw/	
admin_1	mw	mw-nb	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-nb	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-nb	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ne	2020_07_03	total		11	https://covid19.health.gov.mw/	
admin_1	mw	mw-ne	2020_07_03	confirmed		11	https://covid19.health.gov.mw/	
admin_1	mw	mw-ne	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ne	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ne	2020_07_03	status_recovered		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-ni	2020_07_03	total		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ni	2020_07_03	confirmed		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ni	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ni	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ni	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-nk	2020_07_03	total		23	https://covid19.health.gov.mw/	
admin_1	mw	mw-nk	2020_07_03	confirmed		23	https://covid19.health.gov.mw/	
admin_1	mw	mw-nk	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-nk	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-nk	2020_07_03	status_recovered		4	https://covid19.health.gov.mw/	
admin_1	mw	mw-ns	2020_07_03	total		23	https://covid19.health.gov.mw/	
admin_1	mw	mw-ns	2020_07_03	confirmed		23	https://covid19.health.gov.mw/	
admin_1	mw	mw-ns	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ns	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ns	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-nu	2020_07_03	total		16	https://covid19.health.gov.mw/	
admin_1	mw	mw-nu	2020_07_03	confirmed		16	https://covid19.health.gov.mw/	
admin_1	mw	mw-nu	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-nu	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-nu	2020_07_03	status_recovered		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-ph	2020_07_03	total		3	https://covid19.health.gov.mw/	
admin_1	mw	mw-ph	2020_07_03	confirmed		3	https://covid19.health.gov.mw/	
admin_1	mw	mw-ph	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ph	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ph	2020_07_03	status_recovered		1	https://covid19.health.gov.mw/	
admin_1	mw	mw-ru	2020_07_03	total		12	https://covid19.health.gov.mw/	
admin_1	mw	mw-ru	2020_07_03	confirmed		12	https://covid19.health.gov.mw/	
admin_1	mw	mw-ru	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ru	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-ru	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-sa	2020_07_03	total		18	https://covid19.health.gov.mw/	
admin_1	mw	mw-sa	2020_07_03	confirmed		18	https://covid19.health.gov.mw/	
admin_1	mw	mw-sa	2020_07_03	probable		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-sa	2020_07_03	status_deaths		0	https://covid19.health.gov.mw/	
admin_1	mw	mw-sa	2020_07_03	status_recovered		0	https://covid19.health.gov.mw/	
