region_parent	region_schema	region_child	datatype	agerange	value	date_updated	source_url	text_match
admin_1	SA	SA-01	total		20039	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_deaths		30	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_recovered		13468	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		15431	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_deaths		220	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		11632	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		14584	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_deaths		152	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		10477	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-03	total		9592	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-03	status_deaths		50	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-03	status_recovered		8385	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		5334	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_deaths		16	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		3983	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		3723	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_deaths		6	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		2924	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		2687	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_deaths		3	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		2051	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		1935	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_deaths		4	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		1339	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		1738	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_deaths		4	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		1271	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-09	total		779	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-09	status_deaths		3	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-09	status_recovered		716	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		971	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_deaths		1	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		637	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-07	total		734	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-07	status_deaths		1	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-07	status_recovered		562	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	total		660	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_deaths		0	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_recovered		535	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-03	total		408	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-03	status_deaths		1	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-03	status_recovered		336	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		620	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_deaths		0	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		312	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Al Qaseem	total		756	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Al Qaseem	status_deaths		4	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Al Qaseem	status_recovered		295	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		209	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		168	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		169	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_deaths		0	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		166	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	total		215	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_deaths		1	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_recovered		161	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	total		199	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	status_deaths		1	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	status_recovered		150	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Hail	total		334	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Hail	status_deaths		0	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Hail	status_recovered		146	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	total		144	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	status_deaths		0	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	status_recovered		140	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		139	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		128	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	total		132	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_recovered		122	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		161	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		103	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	total		103	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_recovered		96	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Al Qaseem	total		127	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Al Qaseem	status_deaths		0	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Al Qaseem	status_recovered		90	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		142	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		89	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	total		87	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	status_recovered		82	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	total		84	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	status_recovered		74	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		94	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		68	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	total		74	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	status_recovered		64	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-09	total		77	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-09	status_deaths		0	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-09	status_recovered		63	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		90	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		61	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-09	total		87	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-09	status_deaths		2	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-09	status_recovered		59	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Northern Borders	total		82	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Northern Borders	status_deaths		0	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Northern Borders	status_recovered		54	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-07	total		59	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-07	status_deaths		0	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-07	status_recovered		54	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	total		94	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_recovered		54	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		83	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		54	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Northern Borders	total		77	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Northern Borders	status_recovered		53	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-11	total		72	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-11	status_deaths		0	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-11	status_recovered		51	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-07	total		65	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-07	status_recovered		51	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		69	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		51	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		196	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		49	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-10	total		113	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-10	status_deaths		0	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-10	status_recovered		48	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Northern Borders	total		51	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Northern Borders	status_recovered		47	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-12	total		38	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-12	status_deaths		0	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-12	status_recovered		33	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-03	total		34	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-03	status_deaths		0	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-03	status_recovered		33	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		44	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		31	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-12	total		35	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-12	status_recovered		31	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-10	total		78	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-10	status_recovered		30	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	total		60	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_recovered		28	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		40	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		28	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		27	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		27	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		32	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		27	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	total		42	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_recovered		25	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		53	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		25	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	total		26	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_recovered		24	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Al Qaseem	total		31	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Al Qaseem	status_recovered		22	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		24	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		22	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		30	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_recovered		20	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-11	total		25	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-11	status_recovered		19	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	total		23	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_recovered		19	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	total		22	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	total		23	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	status_recovered		18	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	total		31	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Aseer	status_recovered		17	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-12	total		19	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-12	status_recovered		16	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-11	total		35	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-11	status_recovered		15	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		14	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		14	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		23	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_recovered		14	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-09	total		27	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-09	status_recovered		13	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	total		19	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		13	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	total		19	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	status_recovered		12	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	total		21	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-09	total		16	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-09	status_recovered		12	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	total		16	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Eastern Region	status_recovered		12	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-02	status_recovered		11	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-03	total		16	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-03	status_recovered		11	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Northern Borders	total		13	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Northern Borders	status_deaths		1	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	Saudi Arabia	Northern Borders	status_recovered		11	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-11	total		13	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-11	status_recovered		10	01/06/2020	https://covid19.moh.gov.sa/	''
admin_1	SA	SA-01	total		14	01/06/2020	https://covid19.moh.gov.sa/	''
