date,region_schema,region_parent,region_child,agerange,value
2021-01-07,lga,au-sa,adelaide,,10
2021-01-08,lga,au-sa,adelaide,,12
2021-01-09,lga,au-sa,adelaide,,12
2021-01-10,lga,au-sa,adelaide,,12
2021-01-11,lga,au-sa,adelaide,,12
2021-01-12,lga,au-sa,adelaide,,12
2021-01-13,lga,au-sa,adelaide,,12
2021-01-14,lga,au-sa,adelaide,,12
2021-01-15,lga,au-sa,adelaide,,10
2021-01-16,lga,au-sa,adelaide,,10
2021-01-17,lga,au-sa,adelaide,,10
2021-01-18,lga,au-sa,adelaide,,11
2021-01-19,lga,au-sa,adelaide,,10
2021-01-24,lga,au-sa,adelaide,,5
2021-01-25,lga,au-sa,adelaide,,1
2021-01-27,lga,au-sa,adelaide,,0
2021-01-28,lga,au-sa,adelaide,,0
2021-01-29,lga,au-sa,adelaide,,0
2021-01-30,lga,au-sa,adelaide,,0
2021-02-01,lga,au-sa,adelaide,,0
2021-02-02,lga,au-sa,adelaide,,1
2021-02-03,lga,au-sa,adelaide,,5
2021-02-07,lga,au-sa,adelaide,,3
2021-02-08,lga,au-sa,adelaide,,3
2021-02-09,lga,au-sa,adelaide,,3
2021-02-11,lga,au-sa,adelaide,,4
2021-02-12,lga,au-sa,adelaide,,5
2021-02-13,lga,au-sa,adelaide,,5
2021-02-14,lga,au-sa,adelaide,,5
2021-02-15,lga,au-sa,adelaide,,5
2021-02-16,lga,au-sa,adelaide,,3
2021-02-18,lga,au-sa,adelaide,,3
2021-02-21,lga,au-sa,adelaide,,4
2021-03-05,lga,au-sa,adelaide,,4
2021-03-06,lga,au-sa,adelaide,,4
2021-03-07,lga,au-sa,adelaide,,4
2021-03-08,lga,au-sa,adelaide,,4
2021-03-09,lga,au-sa,adelaide,,4
2021-03-10,lga,au-sa,adelaide,,6
2021-03-11,lga,au-sa,adelaide,,6
2021-03-12,lga,au-sa,adelaide,,6
2021-03-13,lga,au-sa,adelaide,,6
2021-03-14,lga,au-sa,adelaide,,6
2021-03-15,lga,au-sa,adelaide,,6
2021-03-16,lga,au-sa,adelaide,,6
2021-03-17,lga,au-sa,adelaide,,6
2021-03-18,lga,au-sa,adelaide,,6
2021-03-19,lga,au-sa,adelaide,,6
2021-03-21,lga,au-sa,adelaide,,6
2021-03-22,lga,au-sa,adelaide,,6
2021-03-23,lga,au-sa,adelaide,,6
2021-03-25,lga,au-sa,adelaide,,6
2021-03-26,lga,au-sa,adelaide,,6
2021-03-27,lga,au-sa,adelaide,,6
2021-03-28,lga,au-sa,adelaide,,6
2021-03-29,lga,au-sa,adelaide,,6
2021-03-31,lga,au-sa,adelaide,,6
2021-04-01,lga,au-sa,adelaide,,6
2021-04-02,lga,au-sa,adelaide,,6
2021-04-03,lga,au-sa,adelaide,,6
2021-04-04,lga,au-sa,adelaide,,6
2021-04-05,lga,au-sa,adelaide,,6
2021-04-06,lga,au-sa,adelaide,,6
2021-04-07,lga,au-sa,adelaide,,6
2021-04-08,lga,au-sa,adelaide,,6
2021-04-09,lga,au-sa,adelaide,,6
2021-04-16,lga,au-sa,adelaide,,6
2021-04-17,lga,au-sa,adelaide,,6
2021-04-19,lga,au-sa,adelaide,,6
2021-04-20,lga,au-sa,adelaide,,6
2021-04-21,lga,au-sa,adelaide,,6
2021-04-22,lga,au-sa,adelaide,,6
2021-04-23,lga,au-sa,adelaide,,6
2021-04-24,lga,au-sa,adelaide,,6
2021-04-26,lga,au-sa,adelaide,,6
2021-04-27,lga,au-sa,adelaide,,6
2021-04-28,lga,au-sa,adelaide,,6
2021-04-29,lga,au-sa,adelaide,,6
2021-04-30,lga,au-sa,adelaide,,6
2021-05-01,lga,au-sa,adelaide,,6
2021-05-02,lga,au-sa,adelaide,,6
2021-05-29,lga,au-sa,adelaide,,3
2021-05-30,lga,au-sa,adelaide,,3
2021-05-31,lga,au-sa,adelaide,,3
2021-06-01,lga,au-sa,adelaide,,2
2021-06-02,lga,au-sa,adelaide,,3
2021-06-03,lga,au-sa,adelaide,,7
2021-06-04,lga,au-sa,adelaide,,4
2021-06-05,lga,au-sa,adelaide,,5
2021-06-07,lga,au-sa,adelaide,,6
2021-06-08,lga,au-sa,adelaide,,6
2021-06-09,lga,au-sa,adelaide,,6
2021-06-13,lga,au-sa,adelaide,,6
2021-06-14,lga,au-sa,adelaide,,6
2021-06-15,lga,au-sa,adelaide,,6
2021-06-16,lga,au-sa,adelaide,,3
2021-06-17,lga,au-sa,adelaide,,3
2021-06-19,lga,au-sa,adelaide,,8
2021-06-20,lga,au-sa,adelaide,,8
2021-06-22,lga,au-sa,adelaide,,8
2021-06-23,lga,au-sa,adelaide,,10
2021-06-24,lga,au-sa,adelaide,,10
2021-06-25,lga,au-sa,adelaide,,12
2021-06-26,lga,au-sa,adelaide,,9
2021-06-27,lga,au-sa,adelaide,,9
2021-06-28,lga,au-sa,adelaide,,9
2021-07-01,lga,au-sa,adelaide,,11
2021-07-02,lga,au-sa,adelaide,,11
2021-07-03,lga,au-sa,adelaide,,13
2021-07-04,lga,au-sa,adelaide,,13
2021-07-05,lga,au-sa,adelaide,,13
2021-07-07,lga,au-sa,adelaide,,14
2021-07-13,lga,au-sa,adelaide,,17
2021-07-14,lga,au-sa,adelaide,,13
2021-07-15,lga,au-sa,adelaide,,17
2021-07-16,lga,au-sa,adelaide,,15
2021-07-17,lga,au-sa,adelaide,,15
2021-07-18,lga,au-sa,adelaide,,16
2021-08-10,lga,au-sa,adelaide,,8
2021-08-10,lga,au-sa,burnside,,1
2021-08-10,lga,au-sa,gawler,,1
2021-08-10,lga,au-sa,salisbury,,1
2021-08-11,lga,au-sa,adelaide,,7
2021-08-11,lga,au-sa,burnside,,1
